"Id","Path","Slice Name","Alias(s)","Label","Min","Max","Must Support?","Is Modifier?","Is Summary?","Type(s)","Short","Definition","Comments","Requirements","Default Value","Meaning When Missing","Fixed Value","Pattern","Example","Minimum Value","Maximum Value","Maximum Length","Binding Strength","Binding Description","Binding Value Set","Code","Slicing Discriminator","Slicing Description","Slicing Ordered","Slicing Rules","Base Path","Base Min","Base Max","Condition(s)","Constraint(s)","Mapping: null"
"dk-referral-message","dk-referral-message","","","",0,*,"","","","null {[]} {[]}
"dk-referral-message.referral.reasonForReferral.reasonCode","dk-referral-message.referral.reasonForReferral.reasonCode","","","",0,1,"","","","CodeableConcept {[]} {[]}
","Årsagskode","Årsagskode","","","","","","","","","",,,,,"",,,,"dk-referral-message.referral.reasonForReferral.reasonCode",0,1,"",""
"dk-referral-message.referral.reasonForReferral.reasonText","dk-referral-message.referral.reasonForReferral.reasonText","","","",0,1,"","","","string {[]} {[]}
","Årsagsbeskrivelse","Årsagsbeskrivelse","","","","","","","","","",,,,,"",,,,"dk-referral-message.referral.reasonForReferral.reasonText",0,1,"",""
"dk-referral-message.referral.packageCourse","dk-referral-message.referral.packageCourse","","","",0,1,"","","","BackboneElement {[]} {[]}
","Pakkeforløb","Pakkeforløb","","","","","","","","","",,,,,"",,,,"dk-referral-message.referral.packageCourse",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"dk-referral-message.referral.packageCourse.id","dk-referral-message.referral.packageCourse.id","","","",0,1,"","","","string {[]} {[]}
","Unique id for inter-element referencing","Unique id for the element within a resource (for internal references). This may be any string value that does not contain spaces.","","","","","","","","","",,,,,"",,,,"Element.id",0,1,"",""
"dk-referral-message.referral.packageCourse.extension","dk-referral-message.referral.packageCourse.extension","","extensions
user content","",0,*,"","","","Extension {[]} {[]}
","Additional content defined by implementations","May be used to represent additional information that is not part of the basic definition of the element. To make the use of extensions safe and manageable, there is a strict set of governance  applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension.","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","","","","","","","","",,,,,"","value:url}
","Extensions are always sliced by (at least) url",,"open","Element.extension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"dk-referral-message.referral.packageCourse.modifierExtension","dk-referral-message.referral.packageCourse.modifierExtension","","extensions
user contentmodifiers","",0,*,"","Y","Y","Extension {[]} {[]}
","Extensions that cannot be ignored even if unrecognized","May be used to represent additional information that is not part of the basic definition of the element and that modifies the understanding of the element in which it is contained and/or the understanding of the containing element's descendants. Usually modifier elements provide negation or qualification. To make the use of extensions safe and manageable, there is a strict set of governance applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension. Applications processing a resource are required to check for modifier extensions.

Modifier extensions SHALL NOT change the meaning of any elements on Resource or DomainResource (including cannot change the meaning of modifierExtension itself).","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","Modifier extensions allow for extensions that *cannot* be safely ignored to be clearly distinguished from the vast majority of extensions which can be safely ignored.  This promotes interoperability by eliminating the need for implementers to prohibit the presence of extensions. For further information, see the [definition of modifier extensions](http://hl7.org/fhir/R4/extensibility.html#modifierExtension).","","","","","","","",,,,,"",,,,"BackboneElement.modifierExtension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"dk-referral-message.referral.packageCourse.packageCode","dk-referral-message.referral.packageCourse.packageCode","","","",0,1,"","","","CodeableConcept {[]} {[]}
","Pakkeforløbskode","Pakkeforløbskode","","","","","","","","","",,,,,"",,,,"dk-referral-message.referral.packageCourse.packageCode",0,1,"",""
"dk-referral-message.referral.packageCourse.packageName","dk-referral-message.referral.packageCourse.packageName","","","",0,1,"","","","string {[]} {[]}
","Pakkeforløbsnavn","Pakkeforløbsnavn","","","","","","","","","",,,,,"",,,,"dk-referral-message.referral.packageCourse.packageName",0,1,"",""
"dk-referral-message.referral.treatmentPlan","dk-referral-message.referral.treatmentPlan","","","",0,1,"","","","BackboneElement {[]} {[]}
","Behandlingsplan","Behandlingsplan","","","","","","","","","",,,,,"",,,,"dk-referral-message.referral.treatmentPlan",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"dk-referral-message.referral.treatmentPlan.id","dk-referral-message.referral.treatmentPlan.id","","","",0,1,"","","","string {[]} {[]}
","Unique id for inter-element referencing","Unique id for the element within a resource (for internal references). This may be any string value that does not contain spaces.","","","","","","","","","",,,,,"",,,,"Element.id",0,1,"",""
"dk-referral-message.referral.treatmentPlan.extension","dk-referral-message.referral.treatmentPlan.extension","","extensions
user content","",0,*,"","","","Extension {[]} {[]}
","Additional content defined by implementations","May be used to represent additional information that is not part of the basic definition of the element. To make the use of extensions safe and manageable, there is a strict set of governance  applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension.","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","","","","","","","","",,,,,"","value:url}
","Extensions are always sliced by (at least) url",,"open","Element.extension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"dk-referral-message.referral.treatmentPlan.modifierExtension","dk-referral-message.referral.treatmentPlan.modifierExtension","","extensions
user contentmodifiers","",0,*,"","Y","Y","Extension {[]} {[]}
","Extensions that cannot be ignored even if unrecognized","May be used to represent additional information that is not part of the basic definition of the element and that modifies the understanding of the element in which it is contained and/or the understanding of the containing element's descendants. Usually modifier elements provide negation or qualification. To make the use of extensions safe and manageable, there is a strict set of governance applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension. Applications processing a resource are required to check for modifier extensions.

Modifier extensions SHALL NOT change the meaning of any elements on Resource or DomainResource (including cannot change the meaning of modifierExtension itself).","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","Modifier extensions allow for extensions that *cannot* be safely ignored to be clearly distinguished from the vast majority of extensions which can be safely ignored.  This promotes interoperability by eliminating the need for implementers to prohibit the presence of extensions. For further information, see the [definition of modifier extensions](http://hl7.org/fhir/R4/extensibility.html#modifierExtension).","","","","","","","",,,,,"",,,,"BackboneElement.modifierExtension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"dk-referral-message.referral.treatmentPlan.requestedSessions","dk-referral-message.referral.treatmentPlan.requestedSessions","","","",0,1,"","","","integer {[]} {[]}
","Antal sessioner","Antal sessioner","","","","","","","","","",,,,,"",,,,"dk-referral-message.referral.treatmentPlan.requestedSessions",0,1,"",""
"dk-referral-message.referral.treatmentPlan.remainingSessions","dk-referral-message.referral.treatmentPlan.remainingSessions","","","",0,1,"","","","integer {[]} {[]}
","Resterende sessioner","Resterende sessioner","","","","","","","","","",,,,,"",,,,"dk-referral-message.referral.treatmentPlan.remainingSessions",0,1,"",""
"dk-referral-message.referral.treatmentPlan.treatmentFrequency","dk-referral-message.referral.treatmentPlan.treatmentFrequency","","","",0,1,"","","","string {[]} {[]}
","Behandlingsfrekvens","Behandlingsfrekvens","","","","","","","","","",,,,,"",,,,"dk-referral-message.referral.treatmentPlan.treatmentFrequency",0,1,"",""
"dk-referral-message.referral.attachments","dk-referral-message.referral.attachments","","","",0,*,"","","","BackboneElement {[]} {[]}
","Bilag","Bilag","","","","","","","","","",,,,,"",,,,"dk-referral-message.referral.attachments",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
","DocumentReference"
"dk-referral-message.referral.attachments.id","dk-referral-message.referral.attachments.id","","","",0,1,"","","","string {[]} {[]}
","Unique id for inter-element referencing","Unique id for the element within a resource (for internal references). This may be any string value that does not contain spaces.","","","","","","","","","",,,,,"",,,,"Element.id",0,1,"",""
"dk-referral-message.referral.attachments.extension","dk-referral-message.referral.attachments.extension","","extensions
user content","",0,*,"","","","Extension {[]} {[]}
","Additional content defined by implementations","May be used to represent additional information that is not part of the basic definition of the element. To make the use of extensions safe and manageable, there is a strict set of governance  applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension.","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","","","","","","","","",,,,,"","value:url}
","Extensions are always sliced by (at least) url",,"open","Element.extension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"dk-referral-message.referral.attachments.modifierExtension","dk-referral-message.referral.attachments.modifierExtension","","extensions
user contentmodifiers","",0,*,"","Y","Y","Extension {[]} {[]}
","Extensions that cannot be ignored even if unrecognized","May be used to represent additional information that is not part of the basic definition of the element and that modifies the understanding of the element in which it is contained and/or the understanding of the containing element's descendants. Usually modifier elements provide negation or qualification. To make the use of extensions safe and manageable, there is a strict set of governance applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension. Applications processing a resource are required to check for modifier extensions.

Modifier extensions SHALL NOT change the meaning of any elements on Resource or DomainResource (including cannot change the meaning of modifierExtension itself).","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","Modifier extensions allow for extensions that *cannot* be safely ignored to be clearly distinguished from the vast majority of extensions which can be safely ignored.  This promotes interoperability by eliminating the need for implementers to prohibit the presence of extensions. For further information, see the [definition of modifier extensions](http://hl7.org/fhir/R4/extensibility.html#modifierExtension).","","","","","","","",,,,,"",,,,"BackboneElement.modifierExtension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"dk-referral-message.referral.attachments.attachmentType","dk-referral-message.referral.attachments.attachmentType","","","",1,1,"","","","CodeableConcept {[]} {[]}
","Bilagstype","Bilagstype","","","","","","","","","",,,,,"",,,,"dk-referral-message.referral.attachments.attachmentType",1,1,"",""
"dk-referral-message.referral.attachments.title","dk-referral-message.referral.attachments.title","","","",0,1,"","","","string {[]} {[]}
","Titel","Titel","","","","","","","","","",,,,,"",,,,"dk-referral-message.referral.attachments.title",0,1,"",""
"dk-referral-message.referral.attachments.contentType","dk-referral-message.referral.attachments.contentType","","","",0,1,"","","","code {[]} {[]}
","MIME-type","MIME-type","","","","","","","","","",,,,,"",,,,"dk-referral-message.referral.attachments.contentType",0,1,"",""
"dk-referral-message.referral.attachments.url","dk-referral-message.referral.attachments.url","","","",0,1,"","","","uri {[]} {[]}
","Reference til dokument","Reference til dokument","","","","","","","","","",,,,,"",,,,"dk-referral-message.referral.attachments.url",0,1,"",""
"dk-referral-message.workflow","dk-referral-message.workflow","","","",0,1,"","","","BackboneElement {[]} {[]}
","Workflow-information","Workflow-information","","","","","","","","","",,,,,"",,,,"dk-referral-message.workflow",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
","Task"
"dk-referral-message.workflow.id","dk-referral-message.workflow.id","","","",0,1,"","","","string {[]} {[]}
","Unique id for inter-element referencing","Unique id for the element within a resource (for internal references). This may be any string value that does not contain spaces.","","","","","","","","","",,,,,"",,,,"Element.id",0,1,"",""
"dk-referral-message.workflow.extension","dk-referral-message.workflow.extension","","extensions
user content","",0,*,"","","","Extension {[]} {[]}
","Additional content defined by implementations","May be used to represent additional information that is not part of the basic definition of the element. To make the use of extensions safe and manageable, there is a strict set of governance  applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension.","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","","","","","","","","",,,,,"","value:url}
","Extensions are always sliced by (at least) url",,"open","Element.extension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"dk-referral-message.workflow.modifierExtension","dk-referral-message.workflow.modifierExtension","","extensions
user contentmodifiers","",0,*,"","Y","Y","Extension {[]} {[]}
","Extensions that cannot be ignored even if unrecognized","May be used to represent additional information that is not part of the basic definition of the element and that modifies the understanding of the element in which it is contained and/or the understanding of the containing element's descendants. Usually modifier elements provide negation or qualification. To make the use of extensions safe and manageable, there is a strict set of governance applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension. Applications processing a resource are required to check for modifier extensions.

Modifier extensions SHALL NOT change the meaning of any elements on Resource or DomainResource (including cannot change the meaning of modifierExtension itself).","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","Modifier extensions allow for extensions that *cannot* be safely ignored to be clearly distinguished from the vast majority of extensions which can be safely ignored.  This promotes interoperability by eliminating the need for implementers to prohibit the presence of extensions. For further information, see the [definition of modifier extensions](http://hl7.org/fhir/R4/extensibility.html#modifierExtension).","","","","","","","",,,,,"",,,,"BackboneElement.modifierExtension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"dk-referral-message.workflow.workflowStatus","dk-referral-message.workflow.workflowStatus","","","",0,1,"","","","code {[]} {[]}
","Workflowstatus","Workflowstatus","","","","","","","","","",,,,,"",,,,"dk-referral-message.workflow.workflowStatus",0,1,"",""
"dk-referral-message.workflow.referralReceived","dk-referral-message.workflow.referralReceived","","","",0,1,"","","","boolean {[]} {[]}
","Modtaget","Modtaget","","","","","","","","","",,,,,"",,,,"dk-referral-message.workflow.referralReceived",0,1,"",""
"dk-referral-message.workflow.referralAccepted","dk-referral-message.workflow.referralAccepted","","","",0,1,"","","","boolean {[]} {[]}
","Accepteret","Accepteret","","","","","","","","","",,,,,"",,,,"dk-referral-message.workflow.referralAccepted",0,1,"",""
"dk-referral-message.workflow.referralRejected","dk-referral-message.workflow.referralRejected","","","",0,1,"","","","boolean {[]} {[]}
","Afvist","Afvist","","","","","","","","","",,,,,"",,,,"dk-referral-message.workflow.referralRejected",0,1,"",""
"dk-referral-message.workflow.bookingStatus","dk-referral-message.workflow.bookingStatus","","","",0,1,"","","","code {[]} {[]}
","Bookingstatus","Bookingstatus","","","","","","","","","",,,,,"",,,,"dk-referral-message.workflow.bookingStatus",0,1,"",""
"dk-referral-message.provenance","dk-referral-message.provenance","","","",0,1,"","","","BackboneElement {[]} {[]}
","Sporbarhed","Sporbarhed","","","","","","","","","",,,,,"",,,,"dk-referral-message.provenance",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
","Provenance"
"dk-referral-message.provenance.id","dk-referral-message.provenance.id","","","",0,1,"","","","string {[]} {[]}
","Unique id for inter-element referencing","Unique id for the element within a resource (for internal references). This may be any string value that does not contain spaces.","","","","","","","","","",,,,,"",,,,"Element.id",0,1,"",""
"dk-referral-message.provenance.extension","dk-referral-message.provenance.extension","","extensions
user content","",0,*,"","","","Extension {[]} {[]}
","Additional content defined by implementations","May be used to represent additional information that is not part of the basic definition of the element. To make the use of extensions safe and manageable, there is a strict set of governance  applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension.","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","","","","","","","","",,,,,"","value:url}
","Extensions are always sliced by (at least) url",,"open","Element.extension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"dk-referral-message.provenance.modifierExtension","dk-referral-message.provenance.modifierExtension","","extensions
user contentmodifiers","",0,*,"","Y","Y","Extension {[]} {[]}
","Extensions that cannot be ignored even if unrecognized","May be used to represent additional information that is not part of the basic definition of the element and that modifies the understanding of the element in which it is contained and/or the understanding of the containing element's descendants. Usually modifier elements provide negation or qualification. To make the use of extensions safe and manageable, there is a strict set of governance applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension. Applications processing a resource are required to check for modifier extensions.

Modifier extensions SHALL NOT change the meaning of any elements on Resource or DomainResource (including cannot change the meaning of modifierExtension itself).","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","Modifier extensions allow for extensions that *cannot* be safely ignored to be clearly distinguished from the vast majority of extensions which can be safely ignored.  This promotes interoperability by eliminating the need for implementers to prohibit the presence of extensions. For further information, see the [definition of modifier extensions](http://hl7.org/fhir/R4/extensibility.html#modifierExtension).","","","","","","","",,,,,"",,,,"BackboneElement.modifierExtension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"dk-referral-message.provenance.createdBy","dk-referral-message.provenance.createdBy","","","",0,1,"","","","string {[]} {[]}
","Oprettet af","Oprettet af","","","","","","","","","",,,,,"",,,,"dk-referral-message.provenance.createdBy",0,1,"",""
"dk-referral-message.provenance.createdOrganization","dk-referral-message.provenance.createdOrganization","","","",0,1,"","","","string {[]} {[]}
","Oprettende organisation","Oprettende organisation","","","","","","","","","",,,,,"",,,,"dk-referral-message.provenance.createdOrganization",0,1,"",""
"dk-referral-message.provenance.lastUpdated","dk-referral-message.provenance.lastUpdated","","","",0,1,"","","","dateTime {[]} {[]}
","Senest opdateret","Senest opdateret","","","","","","","","","",,,,,"",,,,"dk-referral-message.provenance.lastUpdated",0,1,"",""
